time,open,high,low,close,Volume
1744239600,83019.4,83130,82500,82588,4081.5767
1744243200,82588,82706.9,82030,82309.9,5317.0975
1744246800,82309.9,82548,82183.5,82208,3812.6114
1744250400,82208,82516,82142.1,82150,3054.5248
1744254000,82150,82175.3,81430.9,81731.9,8705.1294
1744257600,81731.9,82032.5,81606,81978.6,4324.0926
1744261200,81978.6,82183,81883.3,82115.6,3981.2801
1744264800,82115.6,82303.8,81794.4,82113.5,3876.6597
1744268400,82113.5,82212.5,81260,81561.5,7873.2783
1744272000,81561.5,81812.1,81388.4,81518,4123.2882
1744275600,81518,82044.4,81301.2,81995.7,5353.9436
1744279200,81995.7,82083.3,81532,81722.6,4796.4578
1744282800,81722.6,81895.3,81461.8,81839.2,4267.8585
1744286400,81839.2,82488,81404.9,81673.6,17369.5692
1744290000,81673.6,81909.9,80744,80848,18868.8712
1744293600,80848,81798.9,80607.3,81239.3,14492.7077
1744297200,81239.3,81312.3,78564.4,78731.7,30407.7561
1744300800,78731.7,79645.1,78422,79406.1,19795.4026
1744304400,79406.1,79639.8,78575,79287.9,9753.804
1744308000,79287.9,79840,79186.1,79451.1,5625.3228
1744311600,79451.1,80017.1,79263.5,79611.3,7578.6249
1744315200,79611.3,79913,79524.2,79890.1,3582.4435
1744318800,79890.1,79998.6,79640,79676.9,2035.4153
1744322400,79676.9,79882,79505.4,79643.1,2059.8238
1744326000,79643.1,79702.8,79350,79560.3,2635.6922
1744329600,79560.3,79709.6,78934.7,79020.1,4181.577
1744333200,79020.1,80419.9,78984.2,80405.8,9003.6211
1744336800,80405.8,80800,80108.8,80254.1,6591.5864
1744340400,80254.1,80855,80253.4,80789.9,5902.5461
1744344000,80789.9,81049.6,80677.4,80832.9,5535.0792
1744347600,80832.9,80865.5,80460,80774.3,2945.9359
1744351200,80774.3,81290.7,80774.3,81058,5632.4712
1744354800,81058,81388,80808.8,81213.7,6502.8674
1744358400,81213.7,81876.5,80728.4,81591.9,14384.8074
1744362000,81591.9,82395.5,81404.4,82388,9112.7859
1744365600,82388,82943.6,82259.1,82666,9341.9033
1744369200,82666,82860,81987.6,82096.5,6557.4592
1744372800,82096.5,82498.6,81788,82076.4,8147.1529
1744376400,82076.4,83296.8,81779.4,82877.6,16563.8417
1744380000,82877.6,82877.6,81312.5,81856.7,21649.7829
1744383600,81856.7,82666.6,81672,82486.8,8936.0407
1744387200,82486.8,82979,81968,82748.7,9762.6737
1744390800,82748.7,84000,82652,83880,13790.046
1744394400,83880,84178.6,83469.9,83562.1,10062.3901
1744398000,83562.1,83925,83512,83806.1,2921.3981
1744401600,83806.1,83982.3,83661.4,83800.3,3344.154
1744405200,83800.3,84275.3,83600,83645,5514.0505
1744408800,83645,83678,83278.9,83389.9,2817.598
1744412400,83389.9,83527.6,83115.2,83385.7,3362.7681
1744416000,83385.7,83537.6,83200,83322.7,2655.3611
1744419600,83322.7,83410.3,83104.4,83181.6,2182.7305
1744423200,83181.6,83265.7,82775.2,82780.1,2950.893
1744426800,82780.1,83100,82756,82937.8,2493.5994
1744430400,82937.8,83436.6,82824.2,83160,6317.5293
1744434000,83160,83469.6,83154,83299.2,2384.3987
1744437600,83299.2,83754.1,83299.2,83530.1,4924.4583
1744441200,83530.1,83784,83456.7,83685.4,3223.8045
1744444800,83685.4,83988,83439.1,83568.6,5166.7543
1744448400,83568.6,83722.7,83380.9,83507.5,3015.4006
1744452000,83507.5,83533.1,83260,83392.2,2324.1738
1744455600,83392.2,83610.8,83374.1,83484,2025.1413
1744459200,83484,83888.8,83432.6,83800,2914.2074
1744462800,83800,84659.5,83526.7,84413,13614.7413
1744466400,84413,85237.6,84260.4,84786.3,19551.3947
1744470000,84786.3,85377.7,84610,84974.1,10621.7691
1744473600,84974.1,85178.1,84551.9,84641.9,6034.6309
1744477200,84641.9,84818.4,84362.8,84730.7,4567.9682
1744480800,84730.7,85150.5,84711.9,85125,2986.4476
1744484400,85125,85224.8,84800,84898.9,3631.6238
1744488000,84898.9,85866.4,84830.8,85475,7727.5143
1744491600,85475,85537.3,85211,85317.1,3072.8766
1744495200,85317.1,85661.9,85280,85292.9,2137.517
1744498800,85292.9,85400,85126.5,85241.1,1917.6879
1744502400,85241.1,85546.4,84970.1,85470.1,4149.2048
1744506000,85470.1,86100,85100,85220.1,8553.5443
1744509600,85220.1,85395.3,84697.6,85251.5,6833.1153
1744513200,85251.5,85688.8,85191.1,85389.1,3800.1945
1744516800,85389.1,85399.1,84465.2,84591,6005.6015
1744520400,84591,84777,84355.6,84487.4,7998.7623
1744524000,84487.4,84814.5,84415.1,84570.7,3419.1481
1744527600,84570.7,84742.3,84378.4,84378.4,2369.8034
1744531200,84378.4,84665.8,84250.5,84639.9,3565.4279
1744534800,84639.9,84916.6,84469.2,84874.2,3838.3075
1744538400,84874.2,84918,84471,84651.6,3442.8432
1744542000,84651.6,84732,84170.7,84490.6,5736.551
1744545600,84490.6,84646.3,84197.7,84415.9,4677.9294
1744549200,84415.9,84567.9,83451.9,83577,10182.0113
1744552800,83577,84120,83460.1,84043.9,6889.2413
1744556400,84043.9,84043.9,83638.7,83820.1,3903.4412
1744560000,83820.1,84394.7,83809.1,84183.8,5496.3326
1744563600,84183.8,84986,84153.7,84723.6,7053.7828
1744567200,84723.6,84910.3,84476.4,84689.8,3107.4068
1744570800,84689.8,84689.8,83002.4,83950,11631.086
1744574400,83950,84413.6,83127.9,83462.4,9173.6593
1744578000,83462.4,83800,82999.9,83568.5,6376.0567
1744581600,83568.5,83849.2,83135.3,83298.2,2372.4273
1744585200,83298.2,83799.8,83118.1,83713.8,2069.9278
1744588800,83713.8,85123.3,83635.8,84298.8,11161.5669
1744592400,84298.8,84661,84050.9,84200.7,3673.3275
1744596000,84200.7,85527.5,84005,85091,10379.3966
1744599600,85091,85102.8,84422,84541.4,4833.4333
1744603200,84541.4,85067.1,84396.7,84839.9,3544.2659
1744606800,84839.9,84962.8,84301,84536.2,3419.0955
1744610400,84536.2,84608.4,84233,84580.5,2750.5516
1744614000,84580.5,84744.3,84186.1,84547.3,3481.6469
1744617600,84547.3,84925.2,84400,84728,3269.09
1744621200,84728,84881.3,84206.4,84404.4,4163.9885
1744624800,84404.4,84782.2,84264.5,84622,3756.081
1744628400,84622,84925.5,84466.1,84891.5,3651.5522
1744632000,84891.5,85195.8,84712.5,85088.3,5320.308
1744635600,85088.3,85242.7,84024,84348,12602.8667
1744639200,84348,85755,84242,85380.2,13096.9172
1744642800,85380.2,85418.6,83675,84063.1,17926.4884
1744646400,84063.1,84634.1,83820.1,84299.9,8004.6922
1744650000,84299.9,84856,84172.4,84823.9,5288.6923
1744653600,84823.9,85028.2,84641.6,84942.3,3890.6805
1744657200,84942.3,85169,84718.8,84850.1,2686.1607
1744660800,84850.1,84925.1,84491.1,84795.1,2829.0605
1744664400,84795.1,84925.5,84406.1,84666.3,2281.7381
1744668000,84666.3,84691.2,84377.6,84450,1562.0854
1744671600,84450,84722,84379.9,84552.4,1557.6613
1744675200,84552.4,84916.3,84303,84876.2,4268.1918
1744678800,84876.2,85100,84489.4,84947,4575.5911
1744682400,84947,85280,84661.3,85194.5,3379.9545
1744686000,85194.5,85388,85034,85352,4360.9611
1744689600,85352,85493.9,85115.2,85452.3,3591.495
1744693200,85452.3,85835,85441.6,85516.1,6315.2587
1744696800,85516.1,85658.5,85318,85351.7,3898.6649
1744700400,85351.7,85745,85351.6,85666.5,2880.1705
1744704000,85666.5,85947.7,85638.3,85799.8,5861.7056
1744707600,85799.8,85957.1,85560,85954.9,4246.1419
1744711200,85954.9,85975.6,85415.6,85609.6,4995.5339
1744714800,85609.6,85642,85314.4,85549.3,4006.9267
1744718400,85549.3,85788,85398,85783,4407.7252
1744722000,85783,86443,85460.6,85541,16417.1329
1744725600,85541,85936,84779.2,85096,19015.6291
1744729200,85096,85345.4,84573.2,84871.9,8354.1106
1744732800,84871.9,85110.3,84728,84814.4,3224.5738
1744736400,84814.4,84964.9,84365.9,84430,4343.2916
1744740000,84430,84552,84101,84166.4,4181.3183
1744743600,84166.4,84193.2,83888,83952,4654.3606
1744747200,83952,84166.7,83768,83984.1,3918.0115
1744750800,83984.1,84196.6,83860,84137.2,2247.2884
1744754400,84137.2,84137.2,83638.4,83787,3932.9652
1744758000,83787,83820.1,83565.2,83608.6,4008.7102
1744761600,83608.6,83662.9,83111.3,83119.9,6856.1995
1744765200,83119.9,83617.3,83066,83596.3,4269.5619
1744768800,83596.3,83887.9,83542.3,83854.1,3181.5684
1744772400,83854.1,83915.4,83616.1,83671.3,2343.0715
1744776000,83671.3,83764.9,83363.9,83553,2951.662
1744779600,83553,83788.5,83170.5,83325.7,5455.0953
1744783200,83325.7,83687,83233,83604,2652.6989
1744786800,83604,83719.3,83280,83324.7,2852.0421
1744790400,83324.7,84090,83103.2,83700,9514.9433
1744794000,83700,83888,83550.6,83550.9,3066.4265
1744797600,83550.9,83946,83525.8,83895,2908.3082
1744801200,83895,84086.9,83736,84000,3564.4561
1744804800,84000,84229.1,83679.6,83727.1,4881.1717
1744808400,83727.1,84152,83453.4,83700,8625.2266
1744812000,83700,84800,83666.6,84559.9,13000.7552
1744815600,84559.9,85232,84459,84808.6,12168.4277
1744819200,84808.6,85183.1,84652.4,85000,5270.0714
1744822800,85000,85488.3,83213.6,83237.5,21310.4287
1744826400,83237.5,84443.3,83222.5,83990.4,14988.161
1744830000,83990.4,84450.9,83761.6,84306.3,4473.5946
1744833600,84306.3,84625.7,84204.5,84264.8,2557.7328
1744837200,84264.8,84634.6,84221,84509,2858.0213
1744840800,84509,84550,84265.8,84413.5,1466.3692
1744844400,84413.5,84448.4,83986.7,83990.1,2443.9133
1744848000,83990.1,84176.7,83900.7,84176.7,2754.2055
1744851600,84176.7,84468.8,84085.2,84299.4,3009.6234
1744855200,84299.4,84299.4,84000,84226.4,1647.2815
1744858800,84226.4,84260,83772.5,83950.2,2598.942
1744862400,83950.2,84148,83860.8,84110,1983.0957
1744866000,84110,84444.4,84060.4,84351.2,3341.1223
1744869600,84351.2,84841.6,84263.2,84745.3,5399.4415
1744873200,84745.3,85020.3,84567,84629,6024.2438
1744876800,84629,84725.3,84359.9,84407.8,3288.9134
1744880400,84407.8,84499.6,84311,84434.3,2269.3331
1744884000,84434.3,84470,84151.4,84339,2976.12
1744887600,84339,84718.8,84234.8,84525,4164.2793
1744891200,84525,84829.4,84524.9,84729.9,5335.0049
1744894800,84729.9,84730,84272.2,84436.7,7503.5913
1744898400,84436.7,84436.8,83700,84050.1,12548.2952
1744902000,84050.1,84666.6,84050,84495.1,9195.3513
1744905600,84495.1,85057.6,84358,84898.5,10803.02
1744909200,84898.5,85166,84741.7,85064.9,4010.8823
1744912800,85064.9,85432,84866.5,84866.5,6045.8404
1744916400,84866.5,85094.7,84450,84801.5,5575.4373
1744920000,84801.5,85100,84801.4,85090.3,2099.6801
1744923600,85090.3,85090.3,84850,85020,1083.5764
1744927200,85020,85059,84681.4,84687.1,1737.8991
1744930800,84687.1,84974.1,84687.1,84914.9,1846.9519
1744934400,84914.9,84979.8,84687,84775.6,1443.9009
1744938000,84775.6,85095.1,84775.5,84890.3,1802.5774
1744941600,84890.3,84940,84777,84854.2,1441.9851
1744945200,84854.2,84867.7,84695.1,84790.4,1584.7165
1744948800,84790.4,84800,84555.2,84631.1,2021.9122
1744952400,84631.1,84711.2,84500,84707.5,1884.5911
1744956000,84707.5,84744.1,84559.1,84683.1,1064.1639
1744959600,84683.1,84700,84367.9,84610,2832.9962
1744963200,84610,84730.8,84561.6,84599.9,1676.4127
1744966800,84599.9,84613.8,84490.9,84514.2,1302.6074
1744970400,84514.2,84618,84450,84488,1409.5875
1744974000,84488,84638.4,84440,84629.5,1153.563
1744977600,84629.5,84730,84526.6,84599,1648.6983
1744981200,84599,84599.1,84438,84525.9,1806.9467
1744984800,84525.9,84573.4,84350.5,84534.5,2360.4501
1744988400,84534.5,84568.2,84301.1,84329.9,2522.392
1744992000,84329.9,84523,84267,84445.7,2190.2693
1744995600,84445.7,84560,84363.6,84529.8,1128.2754
1744999200,84529.8,84616.1,84472.9,84580,817.1067
1745002800,84580,84607.7,84475.9,84529.1,557.027
1745006400,84529.1,84594.2,84423.4,84486,936.5117
1745010000,84486,84652.3,84447.9,84580.3,915.655
1745013600,84580.3,84609.1,84385.5,84485.8,859.5385
1745017200,84485.8,84485.9,84292.5,84421,1189.205
1745020800,84421,84440,84324.4,84392.8,765.6975
1745024400,84392.8,84548,84382.5,84501.6,936.0171
1745028000,84501.6,84775,84455,84750.5,3218.7503
1745031600,84750.5,84942.4,84735,84845.4,5204.0718
1745035200,84845.4,85242.5,84845,84995.9,5560.7792
1745038800,84995.9,85146.5,84959.3,85046.5,1979.6762
1745042400,85046.5,85065.3,84848,84880.6,1794.302
1745046000,84880.6,85200,84880.6,85162.8,2437.5586
1745049600,85162.8,85358,85071.9,85270.2,3617.9693
1745053200,85270.2,85400,85183.1,85291.5,4796.4593
1745056800,85291.5,85306.8,85115.8,85214.8,2154.0066
1745060400,85214.8,85240,85083.6,85185.6,1137.1905
1745064000,85185.6,85279.4,85164.8,85250.4,1035.4272
1745067600,85250.4,85449.8,85154.1,85429.9,3030.6227
1745071200,85429.9,85455.6,85318.9,85362.8,2365.2475
1745074800,85362.8,85600.2,85018.5,85146.3,6179.1231
1745078400,85146.3,85270.9,84626.2,84787.9,7303.1036
1745082000,84787.9,85198.9,84777.8,85189.9,3009.9097
1745085600,85189.9,85277,85090,85094,1395.4153
1745089200,85094,85160.1,85006,85054.2,649.9665
1745092800,85054.2,85222,84966,85141,691.7456
1745096400,85141,85330.9,85134.1,85297.5,1214.3817
1745100000,85297.5,85318,85171.7,85217.1,520.9521
1745103600,85217.1,85217.1,85022,85047,1038.6875
1745107200,85047,85184.3,85001,85120.2,1133.9135
1745110800,85120.2,85283.6,85096.3,85267.6,818.8593
1745114400,85267.6,85273.5,85157.4,85190,646.3208
1745118000,85190,85220,85078,85116.6,828.1565
1745121600,85116.6,85200,85069,85141.1,734.2726
1745125200,85141.1,85156.2,85049.8,85049.8,572.8763
1745128800,85049.8,85120,84804.9,84910.1,3533.2576
1745132400,84910.1,84910.1,84650,84736.5,6430.811
1745136000,84736.5,84751,84580,84604.9,1455.934
1745139600,84604.9,84606,84411,84504,1056.0353
1745143200,84504,84504.1,83957,84138.5,2841.1511
1745146800,84138.5,84229.3,83903.2,84084.7,2089.3846
1745150400,84084.7,84440.1,84058.1,84326.7,1769.5745
1745154000,84326.7,84420,84100,84266.2,855.495
1745157600,84266.2,84639,84220.7,84584.5,1932.8472
1745161200,84584.5,84584.6,84254.5,84304.6,1100.3031
1745164800,84304.6,84584.9,84250,84567.3,991.8354
1745168400,84567.3,84580,84414.2,84540,391.0715
1745172000,84540,84600.1,84444.6,84536.3,941.6947
1745175600,84536.3,84624.4,84480,84612.1,301.311
1745179200,84612.1,85227.7,84572,85087.5,3011.9214
1745182800,85087.5,85210,84890,84968,977.9813
1745186400,84968,84996.5,84635.9,84794.9,936.8999
1745190000,84794.9,85266.5,84794.8,85138.9,1316.9975
1745193600,85138.9,86997,85100,86600,10208.2326
1745197200,86600,87434.8,86599.9,87247.8,5876.1726
1745200800,87247.8,87619.1,87105.6,87310.8,2635.4285
1745204400,87310.8,87587,87123.8,87166.7,1312.2721
1745208000,87166.7,87333,87007,87317.1,1386.5355
1745211600,87317.1,87700,87286.4,87504.9,2043.1363
1745215200,87504.9,87645.3,87325.1,87485.7,1094.9056
1745218800,87485.7,87557.1,87307.7,87399.8,1294.944
1745222400,87399.8,87675,87382.7,87550.1,2885.0419
1745226000,87550.1,87750,87260.4,87473.3,8213.8867
1745229600,87473.3,87535,87212.4,87316.5,3534.9902
1745233200,87316.5,87316.5,86613.5,86938.9,11979.4139
1745236800,86938.9,87503.7,86934.8,87003.1,10004.533
1745240400,87003.1,87546.6,86750,86995.9,13645.0886
1745244000,86995.9,88400,86903,88157.5,22797.4573
1745247600,88157.5,88264,87812.1,87997.4,8002.9868
1745251200,87997.4,88200,87000,87131.7,11953.9926
1745254800,87131.7,87263.6,86333.9,86812.7,16529.8914
1745258400,86812.7,87013.9,86600,86761.9,3716.3748
1745262000,86761.9,87448.5,86670.7,87369.2,5937.9521
1745265600,87369.2,87405.4,87113.5,87329.4,1927.6786
1745269200,87329.4,87355,86853.2,87245.1,2423.0522
1745272800,87245.1,87245.1,86888,87122.4,1916.1463
1745276400,87122.4,87592.8,86991.2,87468,3369.0759
1745280000,87468,87690.1,87030.7,87663,5474.0853
1745283600,87663,88849.5,87480,88368.7,13745.9723
1745287200,88368.7,88650,87850,88141.1,6162.5646
1745290800,88141.1,88236.9,87790,88111,3259.426
1745294400,88111,88326.9,87990.3,88015.1,1989.0239
1745298000,88015.1,88360,87911.1,88347.5,1529.3808
1745301600,88347.5,88400,87949.8,88196,1882.8949
1745305200,88196,88450,88121.7,88439.3,3331.4308
1745308800,88439.3,88645.3,88275.9,88357.9,2268.481
1745312400,88357.9,88558.2,88275.2,88531.3,2652.7445
1745316000,88531.3,88554.9,88192,88471.7,2771.1277
1745319600,88471.7,88649.5,88429.6,88572.8,2789.4471
1745323200,88572.8,89197,88396.2,88943.5,10713.1355
1745326800,88943.5,90458,88895.4,90180.5,26220.1142
1745330400,90180.5,90888,89969.5,90744.2,17933.5789
1745334000,90744.2,91369.6,90350,90880,22369.1297
1745337600,90880,90988,90569.2,90626.3,5931.3949
1745341200,90626.3,91450,90620.1,91343.6,10820.5801
1745344800,91343.6,91622.4,91094.8,91449.6,6406.0235
1745348400,91449.6,91661.4,90865,91356.3,7220.4903
1745352000,91356.3,91454.9,91000,91054,4531.2403
1745355600,91054,94037.8,90999.3,92974.2,17943.9727
1745359200,92974.2,93274.3,92500,92724.9,11070.9613
1745362800,92724.9,93818.4,92724.9,93405,9544.2888
1745366400,93405,93864.9,92737.6,92858.2,8440.9736
1745370000,92858.2,93455,92560.9,92613.1,6374.7055
1745373600,92613.1,93226.9,92570,92833.1,3742.8516
1745377200,92833.1,93178.3,92658,93126,2515.2751
1745380800,93126,93638,92964.1,93609.6,5721.5021
1745384400,93609.6,93609.6,93236.7,93441.6,4294.3677
1745388000,93441.6,93820,93380.1,93588.8,4709.9051
1745391600,93588.8,94252.8,93444.7,94102.5,5427.1764
1745395200,94102.5,94453,93865.9,94228.5,9863.091
1745398800,94228.5,94350,93850,93850,3660.6848
1745402400,93850,93855.2,93300.2,93686.4,6845.9265
1745406000,93686.4,93741.2,93280,93425.2,3924.3315
1745409600,93425.2,93807.8,93371.4,93695.7,5412.0513
1745413200,93695.7,94743,92842.9,92985.9,22458.2192
1745416800,92985.9,93624,92637.7,92892.4,14248.4128
1745420400,92892.4,93188,91919,93140.2,19455.3471
1745424000,93140.2,93720.3,92850,93593.8,8772.2751
1745427600,93593.8,93917,93411.1,93843.9,4959.6925
1745431200,93843.9,94170,93569.7,93569.7,4118.057
1745434800,93569.7,93569.7,92906.2,93440,4979.3252
1745438400,93440,93811,93413,93582.7,2447.6485
1745442000,93582.7,93868,93225.7,93427.5,2673.1219
1745445600,93427.5,93746.4,93187,93739.9,2421.5487
1745449200,93739.9,93800,93479.4,93632.2,1507.5161
1745452800,93632.2,93725,93201.5,93329.8,3085.8306
1745456400,93329.8,93578.3,93026,93447.4,3823.7742
1745460000,93447.4,93593.4,92988.6,93058.1,2985.2018
1745463600,93058.1,93275,92607.1,92632.8,4100.1101
1745467200,92632.8,92798.5,92335.8,92706.2,5759.6822
1745470800,92706.2,92866.8,92488,92544.6,2103.6832
1745474400,92544.6,92636.1,92204.2,92353.8,3568.3051
1745478000,92353.8,92592.5,92071.2,92166.1,5057.1574
1745481600,92166.1,92325.4,91629.9,91985.5,11444.2925
1745485200,91985.5,92530,91938.1,92427.3,6775.1894
1745488800,92427.3,92620,92322,92507.2,2952.5033
1745492400,92507.2,92595,92234,92575.2,4854.8123
1745496000,92575.2,92760.2,92380.4,92720,4593.3676
1745499600,92720,92933.5,92501,92768.5,5934.1343
1745503200,92768.5,93355.5,92573.9,93055.8,11481.9572
1745506800,93055.8,93412,92961.3,93144.9,6884.2993
1745510400,93144.9,93534.5,93144.8,93286.9,4433.217
1745514000,93286.9,93382.4,92626.4,92956.4,7515.5204
1745517600,92956.4,93420.4,92950,93326.8,2936.4831
1745521200,93326.8,93595.7,93137.1,93497.5,2965.7994
1745524800,93497.5,93589.1,93256,93340,2623.9479
1745528400,93340,93522,92987,93305.1,2087.8999
1745532000,93305.1,93539.7,93238,93387.9,1902.1086
1745535600,93387.9,93974,93330.7,93931.6,6066.9826
1745539200,93931.6,93966.4,93450,93839.8,3040.8747
1745542800,93839.8,94392.5,93549.9,93609.7,8534.8658
1745546400,93609.7,93831,92827.4,92940.7,6779.5081
1745550000,92940.7,93333,92800,93264,4293.7253
1745553600,93264,93446,92985.8,93004.4,3388.1695
1745557200,93004.4,93373.1,92965,93166.2,2029.9144
1745560800,93166.2,93562,93143,93489.9,3399.4046
1745564400,93489.9,93811.7,93455.1,93732.9,4420.2349
1745568000,93732.9,93853.4,93578.9,93640.3,3211.222
1745571600,93640.3,93832.3,93492.9,93779.8,3648.1145
1745575200,93779.8,93931.7,93539,93595.9,2979.3366
1745578800,93595.9,94630,93595.9,94600,6905.2535
1745582400,94600,94996.4,94213.6,94368,13782.9529
1745586000,94368,94650.3,93886,94345.1,7566.7921
1745589600,94345.1,95729.2,94345.1,95334.6,20099.391
1745593200,95334.6,95631.5,94742,94997.9,9228.3225
1745596800,94997.9,95324.6,94675,95157.5,4813.3927
1745600400,95157.5,95490.9,94314,94471.8,7540.4681
1745604000,94471.8,95165.7,94471.7,94911.7,4707.719
1745607600,94911.7,95262.2,94815.5,95213.7,2383.0678
1745611200,95213.7,95285.5,94715.9,94812.6,1961.2523
1745614800,94812.6,94987.8,94402.5,94551.1,1970.7018
1745618400,94551.1,94901,94528.7,94786,1204.4893
1745622000,94786,94918.2,94559.2,94584,1303.0673
1745625600,94584,94899.3,94503.1,94848.1,1750.9973
1745629200,94848.1,95154,94709,94961.3,2028.8176
1745632800,94961.3,95100,94648.8,94936,1979.2203
1745636400,94936,95010.6,94650,94685,1510.3243
1745640000,94685,94777.1,94467.5,94482.7,1852.568
1745643600,94482.7,94658.6,94313.6,94571.8,3052.7083
1745647200,94571.8,94703,94529,94589,1589.2722
1745650800,94589,94758.9,94520,94520,1107.696
1745654400,94520,94680.8,94213.5,94271.7,5075.1611
1745658000,94271.7,94375.8,94069,94229,4095.6509
1745661600,94229,94358.5,94097.5,94166.5,2889.8004
1745665200,94166.5,94213.8,93959.5,94096.7,4267.3238
1745668800,94096.7,94276.9,94063.5,94207.8,2546.195
1745672400,94207.8,94260.1,93832,94108.4,4224.282
1745676000,94108.4,94230.9,93878.7,94200.4,4651.3816
1745679600,94200.4,94349.7,94150,94324.9,2527.3061
1745683200,94324.9,94326,93999,94248.5,3196.0166
1745686800,94248.5,94332.7,94179,94279.2,635.4173
1745690400,94279.2,94333.6,94083.4,94106.4,822.4823
1745694000,94106.4,94290.7,94050,94269.2,677.6506
1745697600,94269.2,94350.8,94042.1,94043.8,1333.5904
1745701200,94043.8,94300.7,94042.1,94300.7,534.231
1745704800,94300.7,94751.1,94300.6,94730.3,3263.7433
1745708400,94730.3,94851.2,94511.3,94575.5,2473.2819
1745712000,94575.5,94938.5,94523.1,94825.2,2648.3422
1745715600,94825.2,95270.9,94002.6,94073.1,8166.9623
1745719200,94073.1,94419.2,94002.6,94291,2443.0583
1745722800,94291,94400,94097.1,94115.4,1530.9485
1745726400,94115.4,94251,93953.2,93968.8,1552.0192
1745730000,93968.8,94125.7,93587,93870.8,5283.1258
1745733600,93870.8,94051,93826.3,93971.4,1185.8715
1745737200,93971.4,94096.5,93879.5,94026.7,1989.7875
1745740800,94026.7,94293.8,93980,94164.2,1830.2632
1745744400,94164.2,94190.5,94069,94113,1121.9685
1745748000,94113,94144.9,93900,94010.5,1317.7269
1745751600,94010.5,94042.4,93850,93879.7,1523.5107
1745755200,93879.7,93930.3,93638.5,93697.2,4097.1882
1745758800,93697.2,94032,93555.6,94012.5,5001.2616
1745762400,94012.5,94131.1,93879.6,93937.5,2862.62
1745766000,93937.5,93960.2,93744,93858.3,2105.4508
1745769600,93858.3,93893.2,93681,93834.3,2947.0899
1745773200,93834.3,94123.3,93748.6,94007.1,3062.3941
1745776800,94007.1,94381,93945.8,94251,2184.7491
1745780400,94251,94391.9,94154.8,94387.8,1593.9711
1745784000,94387.8,94393.2,94214,94216.1,1218.2286
1745787600,94216.1,94512.8,94117,94288.3,2103.2794
1745791200,94288.3,94288.4,93601,93891.6,4400.7477
1745794800,93891.6,93891.6,93601.1,93696.5,3605.4042
1745798400,93696.5,93754.7,93227.6,93370.2,7489.9536
1745802000,93370.2,93547.4,92728.2,92899.3,9082.3139
1745805600,92899.3,93568.9,92835.7,93564.5,4250.9604
1745809200,93564.5,93944.8,93425,93798.9,4243.8419
1745812800,93798.9,94131,93798.9,93981,3072.6771
1745816400,93981,94288,93908,94174.9,3731.4023
1745820000,94174.9,94618.8,94174.9,94538.7,5265.9168
1745823600,94538.7,94735,94443.7,94640.5,3805.3356
1745827200,94640.5,94785,94549,94660.8,3102.8878
1745830800,94660.8,94825,94623.7,94678.9,3159.5105
1745834400,94678.9,95178.5,94272.3,95025.1,10179.8124
1745838000,95025.1,95491,94957,95276.2,10757.152
1745841600,95276.2,95561.4,95010.4,95285.9,6084.7521
1745845200,95285.9,95451.9,93869,93916.2,13023.4919
1745848800,93916.2,94851,93784.2,94369,11258.3411
1745852400,94369,94464,93519.2,93772.9,10049.0638
1745856000,93772.9,93988,93375.3,93678.5,7360.5274
1745859600,93678.5,94061,93430.6,94038.3,2629.4901
1745863200,94038.3,94164,93737,94136.9,2265.3423
1745866800,94136.9,94870.9,94099,94750.3,5157.9789
1745870400,94750.3,94764.6,94325.8,94433.3,1869.6215
1745874000,94433.3,94504,94250,94499.9,1007.4867
1745877600,94499.9,94843.6,94418.8,94774.7,1575.4026
1745881200,94774.7,95142.3,94749.1,94970.1,3528.6456
1745884800,94970.1,95187,94780.6,95011.4,2775.5704
1745888400,95011.4,95400,94684.1,94802,6309.7031
1745892000,94802,94921.1,94439,94560,3756.2363
1745895600,94560,94762.1,94385.5,94600.8,1666.2835
1745899200,94600.8,94824.9,94255.5,94311.5,2776.5296
1745902800,94311.5,94373.5,94159.7,94239.3,2625.9515
1745906400,94239.3,94768.1,94220,94732,3173.7117
1745910000,94732,94913,94665,94877,1857.4742
1745913600,94877,95047.3,94769,94982.2,3314.9885
1745917200,94982.2,95042.9,94740.1,94945.9,2187.9362
1745920800,94945.9,94998.9,94699.1,94776.6,2411.6123
1745924400,94776.6,95258.7,94767.7,95087.1,4013.3689
1745928000,95087.1,95132.6,94737.2,94772.9,3235.1219
1745931600,94772.9,94990,94538.7,94750.1,5751.0744
1745935200,94750.1,95262.3,94469.4,94990.1,11092.2812
1745938800,94990.1,95081,94670,94800.1,4043.0253
1745942400,94800.1,95421.1,94750,94900.5,7773.286
1745946000,94900.5,95329.7,94595,95187.5,5923.83
1745949600,95187.5,95398.5,95013.9,95345,4217.1441
1745953200,95345,95393.7,95180.7,95237.4,2465.0516
1745956800,95237.4,95348.8,94761.3,94783.8,3399.4747
1745960400,94783.8,94919.6,94290.4,94682.2,7111.6544
1745964000,94682.2,94682.4,93948,94110,5693.2899
1745967600,94110,94258,93684,94201.2,6411.7093
1745971200,94201.2,94584,94081,94497.3,3154.1596
1745974800,94497.3,94568.5,94232.9,94486.6,2268.8715
1745978400,94486.6,94740.6,94400.4,94594.9,2241.793
1745982000,94594.9,95071.8,94449.9,94978.7,3610.3758
1745985600,94978.7,95146.6,94823.2,94991.4,2561.8061
