トレード番号,タイプ,日時,シグナル,価格 USDT,ポジションサイズ（数量）,ポジションサイズ（金額）,純損益 USDT,純損益 %,最大順行幅 USDT,最大順行幅 %,最大逆行幅 USDT,最大逆行幅 %,累積損益 USDT,累積損益 %
401,ロングエントリー,2023-11-20 04:00,Long,36840.5,1,36840.5,700.3,1.90,924.5,2.51,-211.6,-0.57,7783.9,0.78
402,ショート決済,2023-11-21 13:00,Long,37469.2,1,37540.8,71.6,0.19,264.8,0.71,-121.6,-0.32,7855.5,0.79
402,ショートエントリー,2023-11-21 06:00,Short,37540.8,1,37540.8,71.6,0.19,264.8,0.71,-121.6,-0.32,7855.5,0.79
403,ロング決済,2023-11-21 17:00,Short,37286.6,1,37469.2,-182.6,-0.49,14.3,0.04,-224.9,-0.60,7672.9,0.77
403,ロングエントリー,2023-11-21 13:00,Long,37469.2,1,37469.2,-182.6,-0.49,14.3,0.04,-224.9,-0.60,7672.9,0.77
404,ショート決済,2023-11-22 19:00,Long,36682,1,37286.6,604.6,1.62,1676.6,4.50,-228,-0.61,8277.5,0.83
404,ショートエントリー,2023-11-21 17:00,Short,37286.6,1,37286.6,604.6,1.62,1676.6,4.50,-228,-0.61,8277.5,0.83
405,ロング決済,2023-11-24 01:00,Short,36941.7,1,36682,259.7,0.71,1185.6,3.23,-450.6,-1.23,8537.2,0.85
405,ロングエントリー,2023-11-22 19:00,Long,36682,1,36682,259.7,0.71,1185.6,3.23,-450.6,-1.23,8537.2,0.85
406,ショート決済,2023-11-24 11:00,Long,37374.9,1,36941.7,-433.2,-1.17,31.7,0.09,-528.3,-1.43,8104,0.81
406,ショートエントリー,2023-11-24 01:00,Short,36941.7,1,36941.7,-433.2,-1.17,31.7,0.09,-528.3,-1.43,8104,0.81
407,ロング決済,2023-11-25 05:00,Short,37769,1,37374.9,394.1,1.05,1061.9,2.84,-85.9,-0.23,8498.1,0.85
407,ロングエントリー,2023-11-24 11:00,Long,37374.9,1,37374.9,394.1,1.05,1061.9,2.84,-85.9,-0.23,8498.1,0.85
408,ショート決済,2023-11-26 05:00,Long,37826,1,37769,-57,-0.15,194,0.51,-184.8,-0.49,8441.1,0.84
408,ショートエントリー,2023-11-25 05:00,Short,37769,1,37769,-57,-0.15,194,0.51,-184.8,-0.49,8441.1,0.84
409,ロング決済,2023-11-26 22:00,Short,37608.8,1,37826,-217.2,-0.57,71.3,0.19,-509.9,-1.35,8223.9,0.82
409,ロングエントリー,2023-11-26 05:00,Long,37826,1,37826,-217.2,-0.57,71.3,0.19,-509.9,-1.35,8223.9,0.82
410,ショート決済,2023-11-27 08:00,Long,37641.1,1,37608.8,-32.3,-0.09,487.2,1.30,-131.4,-0.35,8191.6,0.82
410,ショートエントリー,2023-11-26 22:00,Short,37608.8,1,37608.8,-32.3,-0.09,487.2,1.30,-131.4,-0.35,8191.6,0.82
411,ロング決済,2023-11-28 04:00,Short,36959.7,1,37641.1,-681.4,-1.81,3.9,0.01,-932,-2.48,7510.2,0.75
411,ロングエントリー,2023-11-27 08:00,Long,37641.1,1,37641.1,-681.4,-1.81,3.9,0.01,-932,-2.48,7510.2,0.75
412,ショート決済,2023-11-28 10:00,Long,37245.8,1,36959.7,-286.1,-0.77,175.6,0.48,-372.3,-1.01,7224.1,0.72
412,ショートエントリー,2023-11-28 04:00,Short,36959.7,1,36959.7,-286.1,-0.77,175.6,0.48,-372.3,-1.01,7224.1,0.72
413,ロング決済,2023-11-30 00:00,Short,37822,1,37245.8,576.2,1.55,1234.3,3.31,-380.5,-1.02,7800.3,0.78
413,ロングエントリー,2023-11-28 10:00,Long,37245.8,1,37245.8,576.2,1.55,1234.3,3.31,-380.5,-1.02,7800.3,0.78
414,ショート決済,2023-11-30 22:00,Long,37857.2,1,37822,-35.2,-0.09,277.9,0.73,-301.7,-0.80,7765.1,0.78
414,ショートエントリー,2023-11-30 00:00,Short,37822,1,37822,-35.2,-0.09,277.9,0.73,-301.7,-0.80,7765.1,0.78
415,ロング決済,2023-12-02 14:00,Short,38800.3,1,37857.2,943.1,2.49,1121.4,2.96,-413.9,-1.09,8708.2,0.87
415,ロングエントリー,2023-11-30 22:00,Long,37857.2,1,37857.2,943.1,2.49,1121.4,2.96,-413.9,-1.09,8708.2,0.87
416,ショート決済,2023-12-03 05:00,Long,39411.7,1,38800.3,-611.4,-1.58,170.5,0.44,-1065.6,-2.75,8096.8,0.81
416,ショートエントリー,2023-12-02 14:00,Short,38800.3,1,38800.3,-611.4,-1.58,170.5,0.44,-1065.6,-2.75,8096.8,0.81
417,ロング決済,2023-12-04 04:00,Short,39531.5,1,39411.7,119.8,0.30,419.1,1.06,-151.4,-0.38,8216.6,0.82
417,ロングエントリー,2023-12-03 05:00,Long,39411.7,1,39411.7,119.8,0.30,419.1,1.06,-151.4,-0.38,8216.6,0.82
418,ショート決済,2023-12-04 10:00,Long,40201.6,1,39531.5,-670.1,-1.70,113.2,0.29,-836.7,-2.12,7546.5,0.75
418,ショートエントリー,2023-12-04 04:00,Short,39531.5,1,39531.5,-670.1,-1.70,113.2,0.29,-836.7,-2.12,7546.5,0.75
419,ロング決済,2023-12-05 07:00,Short,42043.6,1,40201.6,1842,4.58,1954.1,4.86,-46.6,-0.12,9388.5,0.94
419,ロングエントリー,2023-12-04 10:00,Long,40201.6,1,40201.6,1842,4.58,1954.1,4.86,-46.6,-0.12,9388.5,0.94
420,ショート決済,2023-12-06 02:00,Long,42700.4,1,42043.6,-656.8,-1.56,656.6,1.56,-801.4,-1.91,8731.7,0.87
420,ショートエントリー,2023-12-05 07:00,Short,42043.6,1,42043.6,-656.8,-1.56,656.6,1.56,-801.4,-1.91,8731.7,0.87
421,ロング決済,2023-12-06 21:00,Short,43835.6,1,42700.4,1135.2,2.66,1817.8,4.26,-36.6,-0.09,9866.9,0.99
421,ロングエントリー,2023-12-06 02:00,Long,42700.4,1,42700.4,1135.2,2.66,1817.8,4.26,-36.6,-0.09,9866.9,0.99
422,ショート決済,2023-12-08 16:00,Long,43379,1,43835.6,456.6,1.04,1004.6,2.29,-445.5,-1.02,10323.5,1.03
422,ショートエントリー,2023-12-06 21:00,Short,43835.6,1,43835.6,456.6,1.04,1004.6,2.29,-445.5,-1.02,10323.5,1.03
423,ロング決済,2023-12-09 18:00,Short,43848.8,1,43379,469.8,1.08,1386.8,3.20,-286.3,-0.66,10793.3,1.08
423,ロングエントリー,2023-12-08 16:00,Long,43379,1,43379,469.8,1.08,1386.8,3.20,-286.3,-0.66,10793.3,1.08
424,ショート決済,2023-12-11 06:00,Long,43982.1,1,43848.8,-133.3,-0.30,280.8,0.64,-306.5,-0.70,10660,1.07
424,ショートエントリー,2023-12-09 18:00,Short,43848.8,1,43848.8,-133.3,-0.30,280.8,0.64,-306.5,-0.70,10660,1.07
425,ロング決済,2023-12-11 11:00,Short,43243,1,43982.1,-739.1,-1.68,99.9,0.23,-759.8,-1.73,9920.9,0.99
425,ロングエントリー,2023-12-11 06:00,Long,43982.1,1,43982.1,-739.1,-1.68,99.9,0.23,-759.8,-1.73,9920.9,0.99
426,ショート決済,2023-12-12 09:00,Long,41258.9,1,43243,1984.1,4.59,3011.7,6.96,-23.1,-0.05,11905,1.19
426,ショートエントリー,2023-12-11 11:00,Short,43243,1,43243,1984.1,4.59,3011.7,6.96,-23.1,-0.05,11905,1.19
427,ロング決済,2023-12-13 08:00,Short,41251.1,1,41258.9,-7.8,-0.02,852.5,2.07,-571.1,-1.38,11897.2,1.19
427,ロングエントリー,2023-12-12 09:00,Long,41258.9,1,41258.9,-7.8,-0.02,852.5,2.07,-571.1,-1.38,11897.2,1.19
428,ショート決済,2023-12-13 22:00,Long,41212.9,1,41251.1,38.2,0.09,696.1,1.69,-315.2,-0.76,11935.4,1.19
428,ショートエントリー,2023-12-13 08:00,Short,41251.1,1,41251.1,38.2,0.09,696.1,1.69,-315.2,-0.76,11935.4,1.19
429,ロング決済,2023-12-14 20:00,Short,42977,1,41212.9,1764.1,4.28,2302.6,5.59,-19.4,-0.05,13699.5,1.37
429,ロングエントリー,2023-12-13 22:00,Long,41212.9,1,41212.9,1764.1,4.28,2302.6,5.59,-19.4,-0.05,13699.5,1.37
430,ショート決済,2023-12-16 14:00,Long,42297.9,1,42977,679.1,1.58,1697,3.95,-453.3,-1.05,14378.6,1.44
430,ショートエントリー,2023-12-14 20:00,Short,42977,1,42977,679.1,1.58,1697,3.95,-453.3,-1.05,14378.6,1.44
431,ロング決済,2023-12-17 12:00,Short,41880,1,42297.9,-417.9,-0.99,434.9,1.03,-434.5,-1.03,13960.7,1.40
431,ロングエントリー,2023-12-16 14:00,Long,42297.9,1,42297.9,-417.9,-0.99,434.9,1.03,-434.5,-1.03,13960.7,1.40
432,ショート決済,2023-12-18 03:00,Long,42110.2,1,41880,-230.2,-0.55,354.6,0.85,-574.6,-1.37,13730.5,1.37
432,ショートエントリー,2023-12-17 12:00,Short,41880,1,41880,-230.2,-0.55,354.6,0.85,-574.6,-1.37,13730.5,1.37
433,ロング決済,2023-12-18 10:00,Short,41376,1,42110.2,-734.2,-1.74,144.8,0.34,-919.6,-2.18,12996.3,1.30
433,ロングエントリー,2023-12-18 03:00,Long,42110.2,1,42110.2,-734.2,-1.74,144.8,0.34,-919.6,-2.18,12996.3,1.30
434,ショート決済,2023-12-19 00:00,Long,41613.2,1,41376,-237.2,-0.57,821,1.98,-384.3,-0.93,12759.1,1.28
434,ショートエントリー,2023-12-18 10:00,Short,41376,1,41376,-237.2,-0.57,821,1.98,-384.3,-0.93,12759.1,1.28
435,ロング決済,2023-12-20 00:00,Short,42378.5,1,41613.2,765.3,1.84,1897.5,4.56,-453.2,-1.09,13524.4,1.35
435,ロングエントリー,2023-12-19 00:00,Long,41613.2,1,41613.2,765.3,1.84,1897.5,4.56,-453.2,-1.09,13524.4,1.35
436,ショート決済,2023-12-20 16:00,Long,42885.3,1,42378.5,-506.8,-1.20,552.2,1.30,-659.7,-1.56,13017.6,1.30
436,ショートエントリー,2023-12-20 00:00,Short,42378.5,1,42378.5,-506.8,-1.20,552.2,1.30,-659.7,-1.56,13017.6,1.30
437,ロング決済,2023-12-22 00:00,Short,43528.5,1,42885.3,643.2,1.50,1450.7,3.38,-197.3,-0.46,13660.8,1.37
437,ロングエントリー,2023-12-20 16:00,Long,42885.3,1,42885.3,643.2,1.50,1450.7,3.38,-197.3,-0.46,13660.8,1.37
438,ショート決済,2023-12-22 08:00,Long,43956.8,1,43528.5,-428.3,-0.98,152.6,0.35,-617.8,-1.42,13232.5,1.32
438,ショートエントリー,2023-12-22 00:00,Short,43528.5,1,43528.5,-428.3,-0.98,152.6,0.35,-617.8,-1.42,13232.5,1.32
439,ロング決済,2023-12-22 17:00,Short,43605.5,1,43956.8,-351.3,-0.80,487.2,1.11,-399.9,-0.91,12881.2,1.29
439,ロングエントリー,2023-12-22 08:00,Long,43956.8,1,43956.8,-351.3,-0.80,487.2,1.11,-399.9,-0.91,12881.2,1.29
440,ショート決済,2023-12-23 16:00,Long,43639.8,1,43605.5,-34.3,-0.08,308.9,0.71,-459.6,-1.05,12846.9,1.28
440,ショートエントリー,2023-12-22 17:00,Short,43605.5,1,43605.5,-34.3,-0.08,308.9,0.71,-459.6,-1.05,12846.9,1.28
441,ロング決済,2023-12-24 18:00,Short,43648,1,43639.8,8.2,0.02,331.2,0.76,-200.2,-0.46,12855.1,1.29
441,ロングエントリー,2023-12-23 16:00,Long,43639.8,1,43639.8,8.2,0.02,331.2,0.76,-200.2,-0.46,12855.1,1.29
442,ショート決済,2023-12-25 22:00,Long,43671.4,1,43648,-23.4,-0.05,1107,2.54,-232,-0.53,12831.7,1.28
442,ショートエントリー,2023-12-24 18:00,Short,43648,1,43648,-23.4,-0.05,1107,2.54,-232,-0.53,12831.7,1.28
443,ロング決済,2023-12-26 14:00,Short,43466.4,1,43671.4,-205,-0.47,165.6,0.38,-329.9,-0.76,12626.7,1.26
443,ロングエントリー,2023-12-25 22:00,Long,43671.4,1,43671.4,-205,-0.47,165.6,0.38,-329.9,-0.76,12626.7,1.26
444,ショート決済,2023-12-27 11:00,Long,42473,1,43466.4,993.4,2.29,1847,4.25,-6.4,-0.01,13620.1,1.36
444,ショートエントリー,2023-12-26 14:00,Short,43466.4,1,43466.4,993.4,2.29,1847,4.25,-6.4,-0.01,13620.1,1.36
445,ロング決済,2023-12-28 16:00,Short,43058.3,1,42473,585.3,1.38,1357.3,3.20,-338,-0.80,14205.4,1.42
445,ロングエントリー,2023-12-27 11:00,Long,42473,1,42473,585.3,1.38,1357.3,3.20,-338,-0.80,14205.4,1.42
446,ショート決済,2023-12-29 14:00,Long,42693.2,1,43058.3,365.1,0.85,946.1,2.20,-161.7,-0.38,14570.5,1.46
446,ショートエントリー,2023-12-28 16:00,Short,43058.3,1,43058.3,365.1,0.85,946.1,2.20,-161.7,-0.38,14570.5,1.46
447,ロング決済,2023-12-30 02:00,Short,41984.7,1,42693.2,-708.5,-1.66,450.3,1.05,-853.2,-2.00,13862,1.39
447,ロングエントリー,2023-12-29 14:00,Long,42693.2,1,42693.2,-708.5,-1.66,450.3,1.05,-853.2,-2.00,13862,1.39
448,ショート決済,2023-12-30 23:00,Long,42050.8,1,41984.7,-66.1,-0.16,708.7,1.69,-286,-0.68,13795.9,1.38
448,ショートエントリー,2023-12-30 02:00,Short,41984.7,1,41984.7,-66.1,-0.16,708.7,1.69,-286,-0.68,13795.9,1.38
449,ロング決済,2023-12-31 23:00,Short,42482.3,1,42050.8,431.5,1.03,879.2,2.09,-62.4,-0.15,14227.4,1.42
449,ロングエントリー,2023-12-30 23:00,Long,42050.8,1,42050.8,431.5,1.03,879.2,2.09,-62.4,-0.15,14227.4,1.42
450,ショート決済,2024-01-01 06:00,Long,42586.4,1,42482.3,-104.1,-0.25,108.6,0.26,-271.8,-0.64,14123.3,1.41
450,ショートエントリー,2023-12-31 23:00,Short,42482.3,1,42482.3,-104.1,-0.25,108.6,0.26,-271.8,-0.64,14123.3,1.41
451,ロング決済,2024-01-01 09:00,Short,42301.5,1,42586.4,-284.9,-0.67,117.8,0.28,-508.5,-1.19,13838.4,1.38
451,ロングエントリー,2024-01-01 06:00,Long,42586.4,1,42586.4,-284.9,-0.67,117.8,0.28,-508.5,-1.19,13838.4,1.38
452,ショート決済,2024-01-01 21:00,Long,42715.1,1,42301.5,-413.6,-0.98,106.7,0.25,-513.9,-1.21,13424.8,1.34
452,ショートエントリー,2024-01-01 09:00,Short,42301.5,1,42301.5,-413.6,-0.98,106.7,0.25,-513.9,-1.21,13424.8,1.34
453,ロング決済,2024-01-03 03:00,Short,44985.7,1,42715.1,2270.6,5.32,3209.3,7.51,-115,-0.27,15695.4,1.57
453,ロングエントリー,2024-01-01 21:00,Long,42715.1,1,42715.1,2270.6,5.32,3209.3,7.51,-115,-0.27,15695.4,1.57
454,ショート決済,2024-01-04 15:00,Long,43179.8,1,44985.7,1805.9,4.01,4777.8,10.62,-559.8,-1.24,17501.3,1.75
454,ショートエントリー,2024-01-03 03:00,Short,44985.7,1,44985.7,1805.9,4.01,4777.8,10.62,-559.8,-1.24,17501.3,1.75
455,ロング決済,2024-01-05 22:00,Short,43870.5,1,43179.8,690.7,1.60,1664.2,3.85,-923.8,-2.14,18192,1.82
455,ロングエントリー,2024-01-04 15:00,Long,43179.8,1,43179.8,690.7,1.60,1664.2,3.85,-923.8,-2.14,18192,1.82
456,ショート決済,2024-01-06 09:00,Long,44143.2,1,43870.5,-272.7,-0.62,793,1.81,-525.4,-1.20,17919.3,1.79
456,ショートエントリー,2024-01-05 22:00,Short,43870.5,1,43870.5,-272.7,-0.62,793,1.81,-525.4,-1.20,17919.3,1.79
457,ロング決済,2024-01-06 15:00,Short,43689.6,1,44143.2,-453.6,-1.03,56.8,0.13,-568.7,-1.29,17465.7,1.75
457,ロングエントリー,2024-01-06 09:00,Long,44143.2,1,44143.2,-453.6,-1.03,56.8,0.13,-568.7,-1.29,17465.7,1.75
458,ショート決済,2024-01-07 03:00,Long,43945.5,1,43689.6,-255.9,-0.59,304.6,0.70,-306.4,-0.70,17209.8,1.72
458,ショートエントリー,2024-01-06 15:00,Short,43689.6,1,43689.6,-255.9,-0.59,304.6,0.70,-306.4,-0.70,17209.8,1.72
459,ロング決済,2024-01-07 06:00,Short,43812.5,1,43945.5,-133,-0.30,202.4,0.46,-299,-0.68,17076.8,1.71
459,ロングエントリー,2024-01-07 03:00,Long,43945.5,1,43945.5,-133,-0.30,202.4,0.46,-299,-0.68,17076.8,1.71
460,ショート決済,2024-01-07 10:00,Long,44104,1,43812.5,-291.5,-0.67,109.1,0.25,-443.6,-1.01,16785.3,1.68
460,ショートエントリー,2024-01-07 06:00,Short,43812.5,1,43812.5,-291.5,-0.67,109.1,0.25,-443.6,-1.01,16785.3,1.68
461,ロング決済,2024-01-08 02:00,Short,43907.5,1,44104,-196.5,-0.45,369.8,0.84,-285.1,-0.65,16588.8,1.66
461,ロングエントリー,2024-01-07 10:00,Long,44104,1,44104,-196.5,-0.45,369.8,0.84,-285.1,-0.65,16588.8,1.66
462,ショート決済,2024-01-08 21:00,Long,44625.5,1,43907.5,-718,-1.64,759.5,1.73,-794,-1.81,15870.8,1.59
462,ショートエントリー,2024-01-08 02:00,Short,43907.5,1,43907.5,-718,-1.64,759.5,1.73,-794,-1.81,15870.8,1.59
463,ロング決済,2024-01-09 18:00,Short,46546.5,1,44625.5,1921,4.30,2658.3,5.96,-304.5,-0.68,17791.8,1.78
463,ロングエントリー,2024-01-08 21:00,Long,44625.5,1,44625.5,1921,4.30,2658.3,5.96,-304.5,-0.68,17791.8,1.78
464,ショート決済,2024-01-11 03:00,Long,46393.1,1,46546.5,153.4,0.33,2251.5,4.84,-1509.4,-3.24,17945.2,1.79
464,ショートエントリー,2024-01-09 18:00,Short,46546.5,1,46546.5,153.4,0.33,2251.5,4.84,-1509.4,-3.24,17945.2,1.79
465,ロング決済,2024-01-12 03:00,Short,46505.6,1,46393.1,112.5,0.24,2596.9,5.60,-1592.3,-3.43,18057.7,1.81
465,ロングエントリー,2024-01-11 03:00,Long,46393.1,1,46393.1,112.5,0.24,2596.9,5.60,-1592.3,-3.43,18057.7,1.81
466,ショート決済,2024-01-13 19:00,Long,42912.6,1,46505.6,3593,7.73,5157.8,11.09,-456.3,-0.98,21650.7,2.17
466,ショートエントリー,2024-01-12 03:00,Short,46505.6,1,46505.6,3593,7.73,5157.8,11.09,-456.3,-0.98,21650.7,2.17
467,ロング決済,2024-01-15 06:00,Short,42499.2,1,42912.6,-413.4,-0.96,328.8,0.77,-794.6,-1.85,21237.3,2.12
467,ロングエントリー,2024-01-13 19:00,Long,42912.6,1,42912.6,-413.4,-0.96,328.8,0.77,-794.6,-1.85,21237.3,2.12
468,ショート決済,2024-01-15 22:00,Long,42659.2,1,42499.2,-160,-0.38,790.7,1.86,-317.4,-0.75,21077.3,2.11
468,ショートエントリー,2024-01-15 06:00,Short,42499.2,1,42499.2,-160,-0.38,790.7,1.86,-317.4,-0.75,21077.3,2.11
469,ロング決済,2024-01-16 13:00,Short,42909.6,1,42659.2,250.4,0.59,705.2,1.65,-507.5,-1.19,21327.7,2.13
469,ロングエントリー,2024-01-15 22:00,Long,42659.2,1,42659.2,250.4,0.59,705.2,1.65,-507.5,-1.19,21327.7,2.13
470,ショート決済,2024-01-16 19:00,Long,42933.9,1,42909.6,-24.3,-0.06,318.2,0.74,-244.4,-0.57,21303.4,2.13
470,ショートエントリー,2024-01-16 13:00,Short,42909.6,1,42909.6,-24.3,-0.06,318.2,0.74,-244.4,-0.57,21303.4,2.13
471,ロング決済,2024-01-17 00:00,Short,42685.6,1,42933.9,-248.3,-0.58,232.2,0.54,-893.3,-2.08,21055.1,2.11
471,ロングエントリー,2024-01-16 19:00,Long,42933.9,1,42933.9,-248.3,-0.58,232.2,0.54,-893.3,-2.08,21055.1,2.11
472,ショート決済,2024-01-17 03:00,Long,43035.3,1,42685.6,-349.7,-0.82,150.2,0.35,-744.4,-1.74,20705.4,2.07
472,ショートエントリー,2024-01-17 00:00,Short,42685.6,1,42685.6,-349.7,-0.82,150.2,0.35,-744.4,-1.74,20705.4,2.07
473,ロング決済,2024-01-17 04:00,Short,42994,1,43035.3,-41.3,-0.10,113.6,0.26,-222.6,-0.52,20664.1,2.07
473,ロングエントリー,2024-01-17 03:00,Long,43035.3,1,43035.3,-41.3,-0.10,113.6,0.26,-222.6,-0.52,20664.1,2.07
474,ショート決済,2024-01-17 08:00,Long,43196,1,42994,-202,-0.47,65.2,0.15,-582.8,-1.36,20462.1,2.05
474,ショートエントリー,2024-01-17 04:00,Short,42994,1,42994,-202,-0.47,65.2,0.15,-582.8,-1.36,20462.1,2.05
475,ロング決済,2024-01-17 12:00,Short,42982.8,1,43196,-213.2,-0.49,78,0.18,-298.8,-0.69,20248.9,2.02
475,ロングエントリー,2024-01-17 08:00,Long,43196,1,43196,-213.2,-0.49,78,0.18,-298.8,-0.69,20248.9,2.02
476,ショート決済,2024-01-18 06:00,Long,42724.3,1,42982.8,258.5,0.60,790.8,1.84,-35.2,-0.08,20507.4,2.05
476,ショートエントリー,2024-01-17 12:00,Short,42982.8,1,42982.8,258.5,0.60,790.8,1.84,-35.2,-0.08,20507.4,2.05
477,ロング決済,2024-01-19 02:00,Short,41947.5,1,42724.3,-776.8,-1.82,196.3,0.46,-994,-2.33,19730.6,1.97
477,ロングエントリー,2024-01-18 06:00,Long,42724.3,1,42724.3,-776.8,-1.82,196.3,0.46,-994,-2.33,19730.6,1.97
478,ショート決済,2024-01-19 20:00,Long,41477.7,1,41947.5,469.8,1.12,1278,3.05,-236.6,-0.56,20200.4,2.02
478,ショートエントリー,2024-01-19 02:00,Short,41947.5,1,41947.5,469.8,1.12,1278,3.05,-236.6,-0.56,20200.4,2.02
479,ロング決済,2024-01-21 04:00,Short,41596.8,1,41477.7,119.1,0.29,697.3,1.68,-1222.2,-2.95,20319.5,2.03
479,ロングエントリー,2024-01-19 20:00,Long,41477.7,1,41477.7,119.1,0.29,697.3,1.68,-1222.2,-2.95,20319.5,2.03
480,ショート決済,2024-01-23 12:00,Long,40048.8,1,41596.8,1548,3.72,2200.8,5.29,-269,-0.65,21867.5,2.19
480,ショートエントリー,2024-01-21 04:00,Short,41596.8,1,41596.8,1548,3.72,2200.8,5.29,-269,-0.65,21867.5,2.19
481,ロング決済,2024-01-23 18:00,Short,39450.4,1,40048.8,-598.4,-1.49,116.2,0.29,-721.7,-1.80,21269.1,2.13
481,ロングエントリー,2024-01-23 12:00,Long,40048.8,1,40048.8,-598.4,-1.49,116.2,0.29,-721.7,-1.80,21269.1,2.13
482,ショート決済,2024-01-24 02:00,Long,39299.9,1,39450.4,150.5,0.38,908.7,2.30,-32.5,-0.08,21419.6,2.14
482,ショートエントリー,2024-01-23 18:00,Short,39450.4,1,39450.4,150.5,0.38,908.7,2.30,-32.5,-0.08,21419.6,2.14
483,ロング決済,2024-01-25 04:00,Short,39750,1,39299.9,450.1,1.15,1244.1,3.17,-326.1,-0.83,21869.7,2.19
483,ロングエントリー,2024-01-24 02:00,Long,39299.9,1,39299.9,450.1,1.15,1244.1,3.17,-326.1,-0.83,21869.7,2.19
484,ショート決済,2024-01-26 20:00,Long,40658.5,1,39750,-908.5,-2.29,268.9,0.68,-984.9,-2.48,20961.2,2.10
484,ショートエントリー,2024-01-25 04:00,Short,39750,1,39750,-908.5,-2.29,268.9,0.68,-984.9,-2.48,20961.2,2.10
485,ロング決済,2024-01-27 15:00,Short,41738.2,1,40658.5,1079.7,2.66,1559.5,3.84,0,0.00,22040.9,2.20
485,ロングエントリー,2024-01-26 20:00,Long,40658.5,1,40658.5,1079.7,2.66,1559.5,3.84,0,0.00,22040.9,2.20
486,ショート決済,2024-01-28 14:00,Long,42698.1,1,41738.2,-959.9,-2.30,370.3,0.89,-1009.4,-2.42,21081,2.11
486,ショートエントリー,2024-01-27 15:00,Short,41738.2,1,41738.2,-959.9,-2.30,370.3,0.89,-1009.4,-2.42,21081,2.11
487,ロング決済,2024-01-28 22:00,Short,42391.6,1,42698.1,-306.5,-0.72,123.9,0.29,-443.2,-1.04,20774.5,2.08
487,ロングエントリー,2024-01-28 14:00,Long,42698.1,1,42698.1,-306.5,-0.72,123.9,0.29,-443.2,-1.04,20774.5,2.08
488,ショート決済,2024-01-29 19:00,Long,42261,1,42391.6,130.6,0.31,805.9,1.90,-128.3,-0.30,20905.1,2.09
488,ショートエントリー,2024-01-28 22:00,Short,42391.6,1,42391.6,130.6,0.31,805.9,1.90,-128.3,-0.30,20905.1,2.09
489,ロング決済,2024-01-31 00:00,Short,43450,1,42261,1189,2.81,1602.7,3.79,-490.6,-1.16,22094.1,2.21
489,ロングエントリー,2024-01-29 19:00,Long,42261,1,42261,1189,2.81,1602.7,3.79,-490.6,-1.16,22094.1,2.21
490,ショート決済,2024-02-01 02:00,Long,43445.3,1,43450,4.7,0.01,1123.2,2.59,-288.8,-0.66,22098.8,2.21
490,ショートエントリー,2024-01-31 00:00,Short,43450,1,43450,4.7,0.01,1123.2,2.59,-288.8,-0.66,22098.8,2.21
491,ロング決済,2024-02-01 13:00,Short,41988.6,1,43445.3,-1456.7,-3.35,284.7,0.66,-1585.3,-3.65,20642.1,2.06
491,ロングエントリー,2024-02-01 02:00,Long,43445.3,1,43445.3,-1456.7,-3.35,284.7,0.66,-1585.3,-3.65,20642.1,2.06
492,ショート決済,2024-02-02 03:00,Long,42891.6,1,41988.6,-903,-2.15,115.1,0.27,-1151.3,-2.74,19739.1,1.97
492,ショートエントリー,2024-02-01 13:00,Short,41988.6,1,41988.6,-903,-2.15,115.1,0.27,-1151.3,-2.74,19739.1,1.97
493,ロング決済,2024-02-02 23:00,Short,42664,1,42891.6,-227.6,-0.53,519.4,1.21,-376.6,-0.88,19511.5,1.95
493,ロングエントリー,2024-02-02 03:00,Long,42891.6,1,42891.6,-227.6,-0.53,519.4,1.21,-376.6,-0.88,19511.5,1.95
494,ショート決済,2024-02-04 06:00,Long,43036.5,1,42664,-372.5,-0.87,83.5,0.20,-796,-1.87,19139,1.91
494,ショートエントリー,2024-02-02 23:00,Short,42664,1,42664,-372.5,-0.87,83.5,0.20,-796,-1.87,19139,1.91
495,ロング決済,2024-02-04 08:00,Short,43003.3,1,43036.5,-33.2,-0.08,31.1,0.07,-56.5,-0.13,19105.8,1.91
495,ロングエントリー,2024-02-04 06:00,Long,43036.5,1,43036.5,-33.2,-0.08,31.1,0.07,-56.5,-0.13,19105.8,1.91
496,ショート決済,2024-02-05 07:00,Long,42749.6,1,43003.3,253.7,0.59,492.3,1.14,-95.3,-0.22,19359.5,1.94
496,ショートエントリー,2024-02-04 08:00,Short,43003.3,1,43003.3,253.7,0.59,492.3,1.14,-95.3,-0.22,19359.5,1.94
497,ロング決済,2024-02-05 08:00,Short,42543.3,1,42749.6,-206.3,-0.48,106.8,0.25,-575.1,-1.35,19153.2,1.92
497,ロングエントリー,2024-02-05 07:00,Long,42749.6,1,42749.6,-206.3,-0.48,106.8,0.25,-575.1,-1.35,19153.2,1.92
498,ショート決済,2024-02-05 15:00,Long,42753.1,1,42543.3,-209.8,-0.49,322.7,0.76,-266.7,-0.63,18943.4,1.89
498,ショートエントリー,2024-02-05 08:00,Short,42543.3,1,42543.3,-209.8,-0.49,322.7,0.76,-266.7,-0.63,18943.4,1.89
499,ロング決済,2024-02-06 06:00,Short,42404.8,1,42753.1,-348.3,-0.81,819.9,1.92,-452,-1.06,18595.1,1.86
499,ロングエントリー,2024-02-05 15:00,Long,42753.1,1,42753.1,-348.3,-0.81,819.9,1.92,-452,-1.06,18595.1,1.86
