トレード番号,タイプ,日時,シグナル,価格 USDT,ポジションサイズ（数量）,ポジションサイズ（金額）,純損益 USDT,純損益 %,最大順行幅 USDT,最大順行幅 %,最大逆行幅 USDT,最大逆行幅 %,累積損益 USDT,累積損益 %
309,ロング決済,2024-03-18 17:00,Close entry(s) order LongEnt,68050.1,1,67652.8,315.88,0.47,1306.61,1.93,-380.59,-0.56,-9709.23,-0.97
309,ロングエントリー,2024-03-18 10:00,LongEnt,67652.8,1,67652.8,315.88,0.47,1306.61,1.93,-380.59,-0.56,-9709.23,-0.97
310,ロング決済,2024-03-21 15:00,Close entry(s) order LongEnt,66968.1,1,64068.1,2821.38,4.40,4144.46,6.46,-3337.74,-5.21,-6887.85,-0.69
310,ロングエントリー,2024-03-20 00:00,LongEnt,64068.1,1,64068.1,2821.38,4.40,4144.46,6.46,-3337.74,-5.21,-6887.85,-0.69
311,ショート決済,2024-03-23 01:00,Close entry(s) order ShortEnt,63259,1,66179.4,2842.74,4.29,3570.69,5.39,-240.61,-0.36,-4045.12,-0.40
311,ショートエントリー,2024-03-22 16:00,ShortEnt,66179.4,1,66179.4,2842.74,4.29,3570.69,5.39,-240.61,-0.36,-4045.12,-0.40
312,ロング決済,2024-03-24 08:00,Close entry(s) order LongEnt,63980.4,1,63593.6,310.26,0.49,2401.44,3.77,-1449.86,-2.28,-3734.86,-0.37
312,ロングエントリー,2024-03-23 02:00,LongEnt,63593.6,1,63593.6,310.26,0.49,2401.44,3.77,-1449.86,-2.28,-3734.86,-0.37
313,ショート決済,2024-03-25 03:00,Close entry(s) order ShortEnt,65860.2,1,64883.5,-1055.15,-1.63,244.07,0.38,-1236.23,-1.90,-4790.01,-0.48
313,ショートエントリー,2024-03-24 18:00,ShortEnt,64883.5,1,64883.5,-1055.15,-1.63,244.07,0.38,-1236.23,-1.90,-4790.01,-0.48
314,ショート決済,2024-03-27 11:00,Close entry(s) order ShortEnt,70620.1,1,70510.2,-194.58,-0.28,1156.59,1.64,-854.51,-1.21,-4984.58,-0.50
314,ショートエントリー,2024-03-26 16:00,ShortEnt,70510.2,1,70510.2,-194.58,-0.28,1156.59,1.64,-854.51,-1.21,-4984.58,-0.50
315,ロング決済,2024-03-28 04:00,Close entry(s) order LongEnt,68681.9,1,70094.5,-1495.87,-2.13,1702.74,2.43,-1743.66,-2.49,-6480.45,-0.65
315,ロングエントリー,2024-03-27 18:00,LongEnt,70094.5,1,70094.5,-1495.87,-2.13,1702.74,2.43,-1743.66,-2.49,-6480.45,-0.65
316,ロング決済,2024-03-29 08:00,Close entry(s) order LongEnt,70818.6,1,70816.2,-82.58,-0.12,253.51,0.36,-287.79,-0.41,-6563.03,-0.66
316,ロングエントリー,2024-03-29 04:00,LongEnt,70816.2,1,70816.2,-82.58,-0.12,253.51,0.36,-287.79,-0.41,-6563.03,-0.66
317,ショート決済,2024-03-30 08:00,Close entry(s) order ShortEnt,69877.2,1,70100.1,138.91,0.20,1035.64,1.48,-104.36,-0.15,-6424.12,-0.64
317,ショートエントリー,2024-03-29 23:00,ShortEnt,70100.1,1,70100.1,138.91,0.20,1035.64,1.48,-104.36,-0.15,-6424.12,-0.64
318,ロング決済,2024-03-31 06:00,Close entry(s) order LongEnt,69748.6,1,69928.1,-263.31,-0.38,0,0.00,-326.86,-0.47,-6687.42,-0.67
318,ロングエントリー,2024-03-31 04:00,LongEnt,69928.1,1,69928.1,-263.31,-0.38,0,0.00,-326.86,-0.47,-6687.42,-0.67
319,ショート決済,2024-03-31 20:00,Close entry(s) order ShortEnt,70421.6,1,70262.6,-243.41,-0.35,31.84,0.05,-306.46,-0.44,-6930.83,-0.69
319,ショートエントリー,2024-03-31 15:00,ShortEnt,70262.6,1,70262.6,-243.41,-0.35,31.84,0.05,-306.46,-0.44,-6930.83,-0.69
320,ショート決済,2024-04-02 09:00,Close entry(s) order ShortEnt,69385.2,1,69609.2,140.6,0.20,494.83,0.71,-332.27,-0.48,-6790.23,-0.68
320,ショートエントリー,2024-04-02 06:00,ShortEnt,69609.2,1,69609.2,140.6,0.20,494.83,0.71,-332.27,-0.48,-6790.23,-0.68
321,ロング決済,2024-04-05 13:00,Close entry(s) order LongEnt,67638.3,1,67862.4,-305.4,-0.45,130.88,0.19,-462.02,-0.68,-7095.63,-0.71
321,ロングエントリー,2024-04-05 12:00,LongEnt,67862.4,1,67862.4,-305.4,-0.45,130.88,0.19,-462.02,-0.68,-7095.63,-0.71
322,ショート決済,2024-04-06 10:00,Close entry(s) order ShortEnt,67682.6,1,67953.1,189.12,0.28,621.43,0.91,-144.97,-0.21,-6906.51,-0.69
322,ショートエントリー,2024-04-06 01:00,ShortEnt,67953.1,1,67953.1,189.12,0.28,621.43,0.91,-144.97,-0.21,-6906.51,-0.69
323,ロング決済,2024-04-07 19:00,Close entry(s) order LongEnt,69310.3,1,67724.7,1503.38,2.22,2009.07,2.96,-255.33,-0.38,-5403.13,-0.54
323,ロングエントリー,2024-04-06 21:00,LongEnt,67724.7,1,67724.7,1503.38,2.22,2009.07,2.96,-255.33,-0.38,-5403.13,-0.54
324,ショート決済,2024-04-08 17:00,Close entry(s) order ShortEnt,71993.7,1,69542.6,-2536.02,-3.64,660.97,0.95,-2834.93,-4.07,-7939.16,-0.79
324,ショートエントリー,2024-04-08 00:00,ShortEnt,69542.6,1,69542.6,-2536.02,-3.64,660.97,0.95,-2834.93,-4.07,-7939.16,-0.79
325,ロング決済,2024-04-09 11:00,Close entry(s) order LongEnt,71506.1,1,71296.2,124.22,0.17,312.52,0.44,-160.18,-0.22,-7814.94,-0.78
325,ロングエントリー,2024-04-09 10:00,LongEnt,71296.2,1,71296.2,124.22,0.17,312.52,0.44,-160.18,-0.22,-7814.94,-0.78
326,ロング決済,2024-04-11 20:00,Close entry(s) order LongEnt,69984.6,1,69168.2,732.91,1.06,2107.1,3.04,-1700.1,-2.46,-7082.03,-0.71
326,ロングエントリー,2024-04-10 12:00,LongEnt,69168.2,1,69168.2,732.91,1.06,2107.1,3.04,-1700.1,-2.46,-7082.03,-0.71
327,ショート決済,2024-04-12 20:00,Close entry(s) order ShortEnt,70893.9,1,70878,-100.96,-0.14,314.37,0.44,-143.33,-0.20,-7182.99,-0.72
327,ショートエントリー,2024-04-12 15:00,ShortEnt,70878,1,70878,-100.96,-0.14,314.37,0.44,-143.33,-0.20,-7182.99,-0.72
328,ショート決済,2024-04-13 18:00,Close entry(s) order ShortEnt,67362.6,1,67319.9,-123.51,-0.18,219.51,0.33,-263.39,-0.39,-7306.5,-0.73
328,ショートエントリー,2024-04-13 14:00,ShortEnt,67319.9,1,67319.9,-123.51,-0.18,219.51,0.33,-263.39,-0.39,-7306.5,-0.73
329,ロング決済,2024-04-15 20:00,Close entry(s) order LongEnt,65826,1,67149.5,-1403.29,-2.09,47.31,0.07,-7381.49,-10.99,-8709.79,-0.87
329,ロングエントリー,2024-04-14 03:00,LongEnt,67149.5,1,67149.5,-1403.29,-2.09,47.31,0.07,-7381.49,-10.99,-8709.79,-0.87
330,ショート決済,2024-04-16 22:00,Close entry(s) order ShortEnt,62650.4,1,63249.3,523.36,0.83,1694.55,2.68,-328.45,-0.52,-8186.43,-0.82
330,ショートエントリー,2024-04-16 17:00,ShortEnt,63249.3,1,63249.3,523.36,0.83,1694.55,2.68,-328.45,-0.52,-8186.43,-0.82
331,ロング決済,2024-04-17 22:00,Close entry(s) order LongEnt,62585.2,1,62700.1,-190.07,-0.30,1725.78,2.75,-734.12,-1.17,-8376.5,-0.84
331,ロングエントリー,2024-04-17 01:00,LongEnt,62700.1,1,62700.1,-190.07,-0.30,1725.78,2.75,-734.12,-1.17,-8376.5,-0.84
332,ショート決済,2024-04-18 16:00,Close entry(s) order ShortEnt,61134,1,61620.7,413.05,0.67,834.63,1.35,-613.97,-1.00,-7963.45,-0.80
332,ショートエントリー,2024-04-18 11:00,ShortEnt,61620.7,1,61620.7,413.05,0.67,834.63,1.35,-613.97,-1.00,-7963.45,-0.80
333,ショート決済,2024-04-20 06:00,Close entry(s) order ShortEnt,64353.6,1,64416.9,-13.96,-0.02,917.85,1.42,-412.75,-0.64,-7977.41,-0.80
333,ショートエントリー,2024-04-19 23:00,ShortEnt,64416.9,1,64416.9,-13.96,-0.02,917.85,1.42,-412.75,-0.64,-7977.41,-0.80
334,ロング決済,2024-04-21 22:00,Close entry(s) order LongEnt,64827.9,1,65186.3,-436.41,-0.67,119.19,0.18,-500.51,-0.77,-8413.82,-0.84
334,ロングエントリー,2024-04-21 20:00,LongEnt,65186.3,1,65186.3,-436.41,-0.67,119.19,0.18,-500.51,-0.77,-8413.82,-0.84
335,ショート決済,2024-04-22 14:00,Close entry(s) order ShortEnt,66328.2,1,64896.1,-1510.83,-2.33,399.16,0.61,-1515.94,-2.33,-9924.66,-0.99
335,ショートエントリー,2024-04-22 08:00,ShortEnt,64896.1,1,64896.1,-1510.83,-2.33,399.16,0.61,-1515.94,-2.33,-9924.66,-0.99
336,ショート決済,2024-04-24 12:00,Close entry(s) order ShortEnt,66577.6,1,66376.1,-281.27,-0.42,425.57,0.64,-538.53,-0.81,-10205.93,-1.02
336,ショートエントリー,2024-04-24 00:00,ShortEnt,66376.1,1,66376.1,-281.27,-0.42,425.57,0.64,-538.53,-0.81,-10205.93,-1.02
337,ロング決済,2024-04-24 21:00,Close entry(s) order LongEnt,66298.1,1,66380,-161.51,-0.24,276.47,0.42,-134.63,-0.20,-10367.43,-1.04
337,ロングエントリー,2024-04-24 19:00,LongEnt,66380,1,66380,-161.51,-0.24,276.47,0.42,-134.63,-0.20,-10367.43,-1.04
338,ロング決済,2024-04-26 22:00,Close entry(s) order LongEnt,64444.9,1,63810.7,557.25,0.87,1394.01,2.18,-1122.09,-1.76,-9810.19,-0.98
338,ロングエントリー,2024-04-25 20:00,LongEnt,63810.7,1,63810.7,557.25,0.87,1394.01,2.18,-1122.09,-1.76,-9810.19,-0.98
339,ショート決済,2024-04-27 22:00,Close entry(s) order ShortEnt,63177.9,1,63811.1,557.01,0.87,1424.21,2.23,-357.19,-0.56,-9253.18,-0.93
339,ショートエントリー,2024-04-26 23:00,ShortEnt,63811.1,1,63811.1,557.01,0.87,1424.21,2.23,-357.19,-0.56,-9253.18,-0.93
340,ロング決済,2024-04-28 22:00,Close entry(s) order LongEnt,63719.8,1,63377.3,266.24,0.42,917.97,1.45,-635.33,-1.00,-8986.94,-0.90
340,ロングエントリー,2024-04-28 02:00,LongEnt,63377.3,1,63377.3,266.24,0.42,917.97,1.45,-635.33,-1.00,-8986.94,-0.90
341,ショート決済,2024-04-30 01:00,Close entry(s) order ShortEnt,62745.9,1,63678.4,856.65,1.34,1913.99,3.00,-62.31,-0.10,-8130.29,-0.81
341,ショートエントリー,2024-04-29 04:00,ShortEnt,63678.4,1,63678.4,856.65,1.34,1913.99,3.00,-62.31,-0.10,-8130.29,-0.81
342,ロング決済,2024-05-03 09:00,Close entry(s) order LongEnt,58992.8,1,57733.2,1189.56,2.06,1839.16,3.18,-1187.24,-2.06,-6940.73,-0.69
342,ロングエントリー,2024-05-01 19:00,LongEnt,57733.2,1,57733.2,1189.56,2.06,1839.16,3.18,-1187.24,-2.06,-6940.73,-0.69
343,ショート決済,2024-05-05 22:00,Close entry(s) order ShortEnt,64069.4,1,63828.2,-317.94,-0.50,945.3,1.48,-455.1,-0.71,-7258.67,-0.73
343,ショートエントリー,2024-05-04 20:00,ShortEnt,63828.2,1,63828.2,-317.94,-0.50,945.3,1.48,-455.1,-0.71,-7258.67,-0.73
344,ロング決済,2024-05-06 20:00,Close entry(s) order LongEnt,64176.1,1,63832,267.3,0.42,1640.2,2.57,-222.1,-0.35,-6991.37,-0.70
344,ロングエントリー,2024-05-06 06:00,LongEnt,63832,1,63832,267.3,0.42,1640.2,2.57,-222.1,-0.35,-6991.37,-0.70
345,ショート決済,2024-05-07 18:00,Close entry(s) order ShortEnt,64083.6,1,63677,-483.26,-0.76,840.19,1.32,-737.21,-1.16,-7474.63,-0.75
345,ショートエントリー,2024-05-07 11:00,ShortEnt,63677,1,63677,-483.26,-0.76,840.19,1.32,-737.21,-1.16,-7474.63,-0.75
346,ロング決済,2024-05-08 06:00,Close entry(s) order LongEnt,63034.9,1,64000,-1041.32,-1.63,258.3,0.40,-1279.2,-2.00,-8515.95,-0.85
346,ロングエントリー,2024-05-07 23:00,LongEnt,64000,1,64000,-1041.32,-1.63,258.3,0.40,-1279.2,-2.00,-8515.95,-0.85
347,ロング決済,2024-05-13 06:00,Close entry(s) order LongEnt,61204.3,1,60936.6,194.42,0.32,863.84,1.42,-411.16,-0.67,-8321.53,-0.83
347,ロングエントリー,2024-05-12 09:00,LongEnt,60936.6,1,60936.6,194.42,0.32,863.84,1.42,-411.16,-0.67,-8321.53,-0.83
348,ショート決済,2024-05-14 01:00,Close entry(s) order ShortEnt,63129,1,62624.5,-579.95,-0.93,207.23,0.33,-831.47,-1.33,-8901.49,-0.89
348,ショートエントリー,2024-05-13 19:00,ShortEnt,62624.5,1,62624.5,-579.95,-0.93,207.23,0.33,-831.47,-1.33,-8901.49,-0.89
349,ショート決済,2024-05-17 18:00,Close entry(s) order ShortEnt,66296.7,1,66108.3,-267.84,-0.40,1502.14,2.27,-673.86,-1.02,-9169.33,-0.92
349,ショートエントリー,2024-05-16 19:00,ShortEnt,66108.3,1,66108.3,-267.84,-0.40,1502.14,2.27,-673.86,-1.02,-9169.33,-0.92
350,ショート決済,2024-05-19 12:00,Close entry(s) order ShortEnt,67156.3,1,67146.1,-90.78,-0.14,579.81,0.86,-190.89,-0.28,-9260.11,-0.93
350,ショートエントリー,2024-05-18 20:00,ShortEnt,67146.1,1,67146.1,-90.78,-0.14,579.81,0.86,-190.89,-0.28,-9260.11,-0.93
351,ロング決済,2024-05-20 02:00,Close entry(s) order LongEnt,66672.3,1,66987.7,-395.6,-0.59,72.11,0.11,-531.59,-0.79,-9655.71,-0.97
351,ロングエントリー,2024-05-19 22:00,LongEnt,66987.7,1,66987.7,-395.6,-0.59,72.11,0.11,-531.59,-0.79,-9655.71,-0.97
352,ショート決済,2024-05-20 17:00,Close entry(s) order ShortEnt,66711.8,1,66362.1,-429.54,-0.65,30.28,0.05,-703.02,-1.06,-10085.25,-1.01
352,ショートエントリー,2024-05-20 15:00,ShortEnt,66362.1,1,66362.1,-429.54,-0.65,30.28,0.05,-703.02,-1.06,-10085.25,-1.01
353,ショート決済,2024-05-22 20:00,Close entry(s) order ShortEnt,69745.9,1,70597.3,767.19,1.09,1395.44,1.98,-390.76,-0.55,-9318.06,-0.93
353,ショートエントリー,2024-05-21 22:00,ShortEnt,70597.3,1,70597.3,767.19,1.09,1395.44,1.98,-390.76,-0.55,-9318.06,-0.93
354,ロング決済,2024-05-23 07:00,Close entry(s) order LongEnt,69163.3,1,70122.8,-1043.07,-1.49,526.53,0.75,-1291.27,-1.84,-10361.13,-1.04
354,ロングエントリー,2024-05-22 23:00,LongEnt,70122.8,1,70122.8,-1043.07,-1.49,526.53,0.75,-1291.27,-1.84,-10361.13,-1.04
355,ショート決済,2024-05-27 10:00,Close entry(s) order ShortEnt,69071,1,69145.3,-8.63,-0.01,966.51,1.40,-453.69,-0.66,-10369.76,-1.04
355,ショートエントリー,2024-05-26 09:00,ShortEnt,69145.3,1,69145.3,-8.63,-0.01,966.51,1.40,-453.69,-0.66,-10369.76,-1.04
356,ロング決済,2024-05-27 19:00,Close entry(s) order LongEnt,68578.6,1,68644.5,-148.23,-0.22,241.11,0.35,-267.59,-0.39,-10517.99,-1.05
356,ロングエントリー,2024-05-27 16:00,LongEnt,68644.5,1,68644.5,-148.23,-0.22,241.11,0.35,-267.59,-0.39,-10517.99,-1.05
357,ロング決済,2024-05-28 10:00,Close entry(s) order LongEnt,68614.4,1,68635.2,-103.15,-0.15,2043.62,2.98,-151.18,-0.22,-10621.14,-1.06
357,ロングエントリー,2024-05-27 21:00,LongEnt,68635.2,1,68635.2,-103.15,-0.15,2043.62,2.98,-151.18,-0.22,-10621.14,-1.06
358,ショート決済,2024-05-29 06:00,Close entry(s) order ShortEnt,68414.6,1,68348.5,-148.16,-0.22,39.39,0.06,-275.01,-0.40,-10769.3,-1.08
358,ショートエントリー,2024-05-29 05:00,ShortEnt,68348.5,1,68348.5,-148.16,-0.22,39.39,0.06,-275.01,-0.40,-10769.3,-1.08
359,ロング決済,2024-05-29 22:00,Close entry(s) order LongEnt,67896.5,1,67877.5,-62.46,-0.09,378.47,0.56,-330.83,-0.49,-10831.77,-1.08
359,ロングエントリー,2024-05-29 17:00,LongEnt,67877.5,1,67877.5,-62.46,-0.09,378.47,0.56,-330.83,-0.49,-10831.77,-1.08
360,ショート決済,2024-05-30 13:00,Close entry(s) order ShortEnt,68180.8,1,67956.9,-305.58,-0.45,0,0.00,-518.27,-0.76,-11137.35,-1.11
360,ショートエントリー,2024-05-30 11:00,ShortEnt,67956.9,1,67956.9,-305.58,-0.45,0,0.00,-518.27,-0.76,-11137.35,-1.11
361,ロング決済,2024-05-31 08:00,Close entry(s) order LongEnt,68352.3,1,67682.9,587.78,0.87,1816.59,2.68,-264.51,-0.39,-10549.57,-1.05
361,ロングエントリー,2024-05-30 17:00,LongEnt,67682.9,1,67682.9,587.78,0.87,1816.59,2.68,-264.51,-0.39,-10549.57,-1.05
362,ショート決済,2024-06-03 11:00,Close entry(s) order ShortEnt,68419.9,1,67938.1,-563.61,-0.83,620.04,0.91,-912.16,-1.34,-11113.18,-1.11
362,ショートエントリー,2024-06-02 21:00,ShortEnt,67938.1,1,67938.1,-563.61,-0.83,620.04,0.91,-912.16,-1.34,-11113.18,-1.11
363,ロング決済,2024-06-04 06:00,Close entry(s) order LongEnt,69102.4,1,69620.5,-601.33,-0.86,69.93,0.10,-862.07,-1.24,-11714.52,-1.17
363,ロングエントリー,2024-06-04 00:00,LongEnt,69620.5,1,69620.5,-601.33,-0.86,69.93,0.10,-862.07,-1.24,-11714.52,-1.17
364,ロング決済,2024-06-05 21:00,Close entry(s) order LongEnt,70961.7,1,70986.4,-109.87,-0.15,121.01,0.17,-366.19,-0.52,-11824.39,-1.18
364,ロングエントリー,2024-06-05 20:00,LongEnt,70986.4,1,70986.4,-109.87,-0.15,121.01,0.17,-366.19,-0.52,-11824.39,-1.18
365,ショート決済,2024-06-06 23:00,Close entry(s) order ShortEnt,71480.5,1,71333.7,-232.49,-0.33,590.9,0.83,-472.8,-0.66,-12056.87,-1.21
365,ショートエントリー,2024-06-06 01:00,ShortEnt,71333.7,1,71333.7,-232.49,-0.33,590.9,0.83,-472.8,-0.66,-12056.87,-1.21
366,ロング決済,2024-06-08 04:00,Close entry(s) order LongEnt,69268.3,1,71114.7,-1930.63,-2.71,879.33,1.24,-2807.17,-3.95,-13987.5,-1.40
366,ロングエントリー,2024-06-07 02:00,LongEnt,71114.7,1,71114.7,-1930.63,-2.71,879.33,1.24,-2807.17,-3.95,-13987.5,-1.40
367,ショート決済,2024-06-08 23:00,Close entry(s) order ShortEnt,69474.7,1,69321.6,-236.38,-0.34,98.21,0.14,-309.69,-0.45,-14223.88,-1.42
367,ショートエントリー,2024-06-08 13:00,ShortEnt,69321.6,1,69321.6,-236.38,-0.34,98.21,0.14,-309.69,-0.45,-14223.88,-1.42
368,ロング決済,2024-06-10 12:00,Close entry(s) order LongEnt,69602.3,1,69270.3,248.68,0.36,525.24,0.76,-78.16,-0.11,-13975.21,-1.40
368,ロングエントリー,2024-06-09 12:00,LongEnt,69270.3,1,69270.3,248.68,0.36,525.24,0.76,-78.16,-0.11,-13975.21,-1.40
369,ショート決済,2024-06-12 05:00,Close entry(s) order ShortEnt,67274.8,1,69954.4,2597.26,3.71,3976.23,5.68,-192.67,-0.28,-11377.94,-1.14
369,ショートエントリー,2024-06-11 01:00,ShortEnt,69954.4,1,69954.4,2597.26,3.71,3976.23,5.68,-192.67,-0.28,-11377.94,-1.14
370,ロング決済,2024-06-16 09:00,Close entry(s) order LongEnt,66137,1,66124.5,-66.86,-0.10,98.03,0.15,-336.57,-0.51,-11444.8,-1.14
370,ロングエントリー,2024-06-16 04:00,LongEnt,66124.5,1,66124.5,-66.86,-0.10,98.03,0.15,-336.57,-0.51,-11444.8,-1.14
371,ショート決済,2024-06-18 03:00,Close entry(s) order ShortEnt,67053.4,1,66232.5,-900.87,-1.36,1112.86,1.68,-1079.54,-1.63,-12345.67,-1.23
371,ショートエントリー,2024-06-16 16:00,ShortEnt,66232.5,1,66232.5,-900.87,-1.36,1112.86,1.68,-1079.54,-1.63,-12345.67,-1.23
372,ロング決済,2024-06-18 22:00,Close entry(s) order LongEnt,64800.1,1,65416.8,-694.83,-1.06,355.15,0.54,-866.15,-1.32,-13040.5,-1.30
372,ロングエントリー,2024-06-18 11:00,LongEnt,65416.8,1,65416.8,-694.83,-1.06,355.15,0.54,-866.15,-1.32,-13040.5,-1.30
373,ロング決済,2024-06-20 05:00,Close entry(s) order LongEnt,64838.8,1,64897.7,-136.74,-0.21,288.36,0.44,-308.74,-0.48,-13177.24,-1.32
373,ロングエントリー,2024-06-20 01:00,LongEnt,64897.7,1,64897.7,-136.74,-0.21,288.36,0.44,-308.74,-0.48,-13177.24,-1.32
374,ショート決済,2024-06-20 16:00,Close entry(s) order ShortEnt,65814.4,1,65412,-481.14,-0.74,0,0.00,-567.15,-0.87,-13658.38,-1.37
374,ショートエントリー,2024-06-20 15:00,ShortEnt,65412,1,65412,-481.14,-0.74,0,0.00,-567.15,-0.87,-13658.38,-1.37
375,ロング決済,2024-06-23 01:00,Close entry(s) order LongEnt,64278.6,1,64163,38.54,0.06,307.8,0.48,-796.5,-1.24,-13619.84,-1.36
375,ロングエントリー,2024-06-21 23:00,LongEnt,64163,1,64163,38.54,0.06,307.8,0.48,-796.5,-1.24,-13619.84,-1.36
376,ショート決済,2024-06-24 20:00,Close entry(s) order ShortEnt,61250,1,64371.7,3046.33,4.73,3832.98,5.95,-74.02,-0.11,-10573.52,-1.06
376,ショートエントリー,2024-06-23 12:00,ShortEnt,64371.7,1,64371.7,3046.33,4.73,3832.98,5.95,-74.02,-0.11,-10573.52,-1.06
377,ロング決済,2024-06-26 09:00,Close entry(s) order LongEnt,61723.7,1,59479.6,2171.38,3.65,2858.81,4.80,-153.89,-0.26,-8402.14,-0.84
377,ロングエントリー,2024-06-25 05:00,LongEnt,59479.6,1,59479.6,2171.38,3.65,2858.81,4.80,-153.89,-0.26,-8402.14,-0.84
378,ショート決済,2024-06-27 15:00,Close entry(s) order ShortEnt,60720,1,61685.4,891.96,1.45,1048.19,1.70,-77.01,-0.12,-7510.18,-0.75
378,ショートエントリー,2024-06-26 23:00,ShortEnt,61685.4,1,61685.4,891.96,1.45,1048.19,1.70,-77.01,-0.12,-7510.18,-0.75
379,ロング決済,2024-06-28 16:00,Close entry(s) order LongEnt,61308.7,1,60775.4,460.05,0.76,1538.13,2.53,-98.87,-0.16,-7050.13,-0.71
379,ロングエントリー,2024-06-27 16:00,LongEnt,60775.4,1,60775.4,460.05,0.76,1538.13,2.53,-98.87,-0.16,-7050.13,-0.71
380,ショート決済,2024-06-29 13:00,Close entry(s) order ShortEnt,60748,1,60744.4,-76.5,-0.13,27.95,0.05,-86.05,-0.14,-7126.63,-0.71
380,ショートエントリー,2024-06-29 11:00,ShortEnt,60744.4,1,60744.4,-76.5,-0.13,27.95,0.05,-86.05,-0.14,-7126.63,-0.71
381,ショート決済,2024-06-30 22:00,Close entry(s) order ShortEnt,61692.9,1,61507.9,-258.92,-0.42,160.1,0.26,-257.7,-0.42,-7385.55,-0.74
381,ショートエントリー,2024-06-30 16:00,ShortEnt,61507.9,1,61507.9,-258.92,-0.42,160.1,0.26,-257.7,-0.42,-7385.55,-0.74
382,ショート決済,2024-07-01 03:00,Close entry(s) order ShortEnt,62027.9,1,61576.9,-525.16,-0.85,0,0.00,-541.95,-0.88,-7910.71,-0.79
382,ショートエントリー,2024-07-01 01:00,ShortEnt,61576.9,1,61576.9,-525.16,-0.85,0,0.00,-541.95,-0.88,-7910.71,-0.79
383,ショート決済,2024-07-02 21:00,Close entry(s) order ShortEnt,62848.6,1,63185.5,261.28,0.41,747.59,1.18,-240.41,-0.38,-7649.43,-0.76
383,ショートエントリー,2024-07-02 04:00,ShortEnt,63185.5,1,63185.5,261.28,0.41,747.59,1.18,-240.41,-0.38,-7649.43,-0.76
384,ロング決済,2024-07-03 17:00,Close entry(s) order LongEnt,60481.7,1,62068.8,-1660.63,-2.67,156.06,0.25,-1759.14,-2.83,-9310.06,-0.93
384,ロングエントリー,2024-07-03 07:00,LongEnt,62068.8,1,62068.8,-1660.63,-2.67,156.06,0.25,-1759.14,-2.83,-9310.06,-0.93
385,ロング決済,2024-07-04 21:00,Close entry(s) order LongEnt,57216.4,1,60214.9,-3068.96,-5.09,229.87,0.38,-3304.43,-5.48,-12379.02,-1.24
385,ロングエントリー,2024-07-04 06:00,LongEnt,60214.9,1,60214.9,-3068.96,-5.09,229.87,0.38,-3304.43,-5.48,-12379.02,-1.24
386,ショート決済,2024-07-05 06:00,Close entry(s) order ShortEnt,58466,1,58252,-284.03,-0.49,124.55,0.21,-408.65,-0.70,-12663.05,-1.27
386,ショートエントリー,2024-07-05 04:00,ShortEnt,58252,1,58252,-284.03,-0.49,124.55,0.21,-408.65,-0.70,-12663.05,-1.27
387,ロング決済,2024-07-05 11:00,Close entry(s) order LongEnt,55726,1,57344.7,-1686.54,-2.94,31.39,0.05,-1964.81,-3.42,-14349.6,-1.43
387,ロングエントリー,2024-07-05 09:00,LongEnt,57344.7,1,57344.7,-1686.54,-2.94,31.39,0.05,-1964.81,-3.42,-14349.6,-1.43
388,ロング決済,2024-07-07 04:00,Close entry(s) order LongEnt,57818,1,54486.2,3264.42,5.99,3558.31,6.53,-151.99,-0.28,-11085.18,-1.11
388,ロングエントリー,2024-07-05 18:00,LongEnt,54486.2,1,54486.2,3264.42,5.99,3558.31,6.53,-151.99,-0.28,-11085.18,-1.11
389,ショート決済,2024-07-08 15:00,Close entry(s) order ShortEnt,55605.1,1,57829.8,2156.64,3.73,3561.1,6.15,-654.9,-1.13,-8928.54,-0.89
389,ショートエントリー,2024-07-07 06:00,ShortEnt,57829.8,1,57829.8,2156.64,3.73,3561.1,6.15,-654.9,-1.13,-8928.54,-0.89
390,ロング決済,2024-07-10 09:00,Close entry(s) order LongEnt,57451.2,1,57430.4,-48.13,-0.08,823.74,1.43,-136.46,-0.24,-8976.67,-0.90
390,ロングエントリー,2024-07-10 00:00,LongEnt,57430.4,1,57430.4,-48.13,-0.08,823.74,1.43,-136.46,-0.24,-8976.67,-0.90
391,ショート決済,2024-07-11 17:00,Close entry(s) order ShortEnt,58130.8,1,58936.5,735.46,1.25,1882.14,3.19,-368.86,-0.63,-8241.21,-0.82
